
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/version


From File /proc/version


   Memory Reading Speed Test arm armv8-a optimized Sat Jan 30 02:03:11 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7085   6802   7963   7938   5504   5615  11320  11335  11333
      16    7192   6839   7979   7984   5452   5606  11527  11570  11569
      32    6625   6336   7291   7309   5109   5185  11609  11544  11597
      64    6027   5840   6563   6550   4845   4922  10057  10105  10074
     128    6106   5923   6603   6587   4970   5044   9349   9298   9190
     256    6129   5841   6532   6488   4972   5036   9152   8802   9107
     512    6118   5857   6517   6454   4969   4992   8970   9026   9059
    1024    3687   3632   3784   3806   3221   3298   7189   7138   7136
    2048    1855   1813   1835   1836   1770   1762   2466   3758   3825
    4096    1553   1560   1573   1594   1560   1554   1814   1812   1820
    8192    1566   1574   1584   1601   1574   1580   1711   1706   1706

                End of test Sat Jan 30 02:03:28 2021

