
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/version


From File /proc/version


   Memory Reading Speed Test arm armv8-a optimized Sat Jan 30 02:04:01 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7067   6793   7957   7898   5504   5612  11306  11206  11329
      16    7189   6839   7987   8007   5443   5583  11524  11552  11543
      32    6631   6282   7317   7302   5098   5163  11492  11577  11423
      64    5406   5491   6121   6314   4687   4752   9422   9457   9341
     128    6074   5870   6438   6459   4951   5042   9140   9097   9164
     256    6087   5936   6623   6582   5000   5069    255   1067   8443
     512    5599   5855    122   6290      9   4878   7901   7070   8632
    1024    4445   4075   4696   4635   3580   3962   8390   8435   8589
    2048    1815   1798   1693   1820      5   1565   4337   3982     97
    4096    1552     19   1544      3   1529   1563   1828   1877   1888
    8192    1586   1510   1367   1563   1435   1454   1582   1550   1606

                End of test Sat Jan 30 02:05:55 2021

