
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/version


From File /proc/version

    BusSpeed arm armv7-a optimized Sat Jan 30 02:33:28 2021
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3670   2739   3003   2933   2922   2933
      32   2223   1775   2143   2517   2714   2820
      64   1045    878   1338   1922   2503   2618
     128    922    761   1190   1808   2467   2730
     256    917    777   1231   1854   2461   2727
     512    927    738   1169   1747   2232   2538
    1024    210    189    212    533   1280   2057
    4096    118    115    155    270    776   1847
   16384    118    115    155    274    785   1797
   65536    107     96    130    262    744   1727

 Type additional information to include in busSpeed.txt - Press Enter
