
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/version


From File /proc/version


   Memory Reading Speed Test arm armv7-a optimized Sat Jan 30 02:00:47 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7027   6733   7958   7856   5421   5578  11286  11321  11301
      16    7190   6839   7982   8010   5501   5605  11505  11494  11507
      32    6531   6293   7245   7217   5070   5165  11575  11626  11486
      64    5998   5830   6566   6550   4844   4884  11436  11428  11466
     128    6142   5910   6536   6550   4957   5018   9145   9171   9129
     256    6106   5557   6454   6281   4943   5061   8039   8499   8545
     512    5878   5758   6349   6246   4692   5026   8976   8989   8969
    1024    4198   4465   4848   4823   3928   3919   8582   8400   8420
    2048    1821   1802   1836   1824   1676   1688   4392   4707   4658
    4096    1586   1579   1597   1611   1575   1581   1800   1749   1806
    8192    1559   1547   1562   1588   1548   1553   1692   1701   1706

                End of test Sat Jan 30 02:01:03 2021

