 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Thu Jan 12 20:47:29 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2127   4559   6375   2128   4558   5630   2986   2982   4760
      16    2129   4562   6383   2129   4561   5634   2990   2989   4777
      32    2129   4560   6384   2128   4559   5633   2991   2991   4782
      64    1545   3089   3752   1545   3068   3537   1450   1494   1839
     128    1545   3052   3698   1545   3030   3484   1420   1461   1788
     256    1540   3036   3669   1539   3010   3466   1408   1448   1768
     512    1540   3030   3658   1540   3017   3458   1405   1444   1763
    1024    1537   3038   3663   1536   3018   3463   1409   1449   1759
    2048    1482   2931   3503   1479   2925   3298   1242   1265   1411
    4096    1265   2505   2723   1264   2501   2659    847    854    901
    8192    1140   2235   2449   1140   2231   2382    754    761    799

                End of test Thu Jan 12 20:47:46 2023

