 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Thu Jan 12 20:46:55 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2128   2989   3676   2127   2990   3985   2984   2983   2983
      16    2129   2992   3682   2128   2993   3990   2990   2989   2988
      32    2128   2993   3683   2128   2992   3986   2991   2991   2991
      64    1543   1768   1832   1544   1768   1909   1343   1383   1143
     128    1545   1787   1852   1545   1787   1931   1420   1464   1165
     256    1543   1788   1853   1543   1789   1931   1417   1462   1166
     512    1540   1796   1860   1540   1796   1941   1427   1471   1155
    1024    1539   1796   1862   1539   1796   1938   1428   1474   1157
    2048    1480   1706   1769   1480   1713   1841   1245   1265   1074
    4096    1265   1383   1408   1265   1382   1438    849    856    787
    8192    1137   1240   1264   1139   1241   1293    751    758    700

                End of test Thu Jan 12 20:47:13 2023

