 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Thu Jan 12 20:46:22 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2090   5031   6375   2091   5032   7072   2977   2722   5946
      16    2092   5039   6382   2093   5039   7089   2985   2731   5968
      32    2093   5039   6384   2093   5039   7089   2990   2734   5975
      64    1457   3277   3753   1457   3333   3413   1445   1408   1670
     128    1462   3277   3753   1462   3335   3426   1450   1408   1677
     256    1461   3263   3749   1461   3317   3424   1448   1406   1676
     512    1456   3275   3706   1456   3327   3391   1426   1387   1644
    1024    1456   3260   3707   1455   3315   3380   1427   1388   1644
    2048    1411   3160   3550   1415   3195   3260   1291   1266   1429
    4096    1234   2610   2790   1234   2600   2650    856    847    899
    8192    1141   2283   2394   1142   2299   2284    754    746    786

                End of test Thu Jan 12 20:46:38 2023

