    BusSpeed loongarch64 loongarch64 optimized Sun Dec 11 00:21:33 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  12519  11560  13345  13600  13709  13733
      32  13826  12826  13444  13648  13669  13708
      64   9558   9374  13164  13334  13254  13409
     128   3908   3942   6532   9875   9979  11271
     256   3923   3925   6378   9896   9986  11277
     512   2147   2142   4992   8364   9501  11319
    1024   2147   2147   5003   8368   9494  11320
    4096   2150   2151   4978   7844   9503  11114
   16384    717    737   1456   3103   4789   7404
   65536    428    425    981   2421   4241   7472
