 ##########################################

   Memory Reading Speed Test loongarch64 loongarch64 optimized Sun Dec 11 00:41:21 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   26307  13172  13215  26332  13235  13145  19594   9894   9874
      16   26423  13284  13267  26409  13279  13259  19768   9943   9938
      32   26539  13300  13289  26571  13304  13302  19877   9963   9963
      64   26371  13298  13294  26590  13311  13312  19932   9980   9964
     128   18878   9627   8875  19347   9685   9677  11378   7965   7897
     256   19366   9617   8880  18794   9670   9688  11420   7960   7992
     512   17130  10347   9805  17170  10344  10218  11249   6981   6333
    1024   17098  10341   9804  17142  10345  10217  11253   6985   6357
    2048   19330  10445   9804  19547  10443  10284  11254   6990   6365
    4096   19574  10444   9805  19537  10440  10285  11282   7024   6427
    8192   17986   8706   8477  17972   9496   9379  10946   6879   6306

                End of test Sun Dec 11 00:41:39 2022

