    BusSpeed amd64 x86-64 optimized Sat Oct  1 17:05:30 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  42944  45124  49621  53836  54681  55042
      32  38341  41045  42171  52422  53415  52643
      64  10570  10538  21449  38440  39766  44557
     128  10784  10751  21385  38913  40011  44733
     256  10752  10767  21507  39008  40159  44825
     512  10571  10134  19735  35481  38837  44087
    1024   9432   9052  17412  29799  36068  42423
    4096   7492   8957  18425  31181  37496  42958
   16384   7155   8065  17984  30971  37581  42812
   65536   1555   3854   9744  17319  28880  38505
