 ##########################################

   Memory Reading Speed Test amd64 zen4 optimized Sat Oct  1 17:35:36 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  198925 276410 276045 199268 277689 275321 121748 122973 122936
      16  182376 272444 271199 201389 274990 274257 133342 132793 132979
      32  175820 257260 257677 177903 258325 258191 125183 125420 125834
      64  155701 240614 241387 155708 241297 241641  80516  83178  85336
     128  163558 253192 254072 163470 253505 254294  83211  82990  84019
     256  164613 252466 254111 164986 253709 253886  82939  82818  83773
     512  163630 252293 253851 164839 253609 253814  82606  82115  83211
    1024  138271 238280 240818 135958 240246 241362  72673  72524  72756
    2048  131293 237247 239949 131051 234670 236028  63862  63765  64348
    4096  130678 239624 241862 132319 241712 242838  64630  64542  64992
    8192  130693 240077 240785 132356 241515 231531  61552  61527  61919

                End of test Sat Oct  1 17:35:54 2022

