 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Sat Oct  1 17:34:23 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   86120 159761 159786  85858 115835 160434  43918  57633  79894
      16   86724 167109 167111  86667 139520 167613  44179  69745  82142
      32   85679 167840 167114  85924 152311 168447  43307  76142  83954
      64   75777 140040 140833  76603 133020 140061  43164  77177  83972
     128   75848 140510 141361  76715 137343 140483  43181  79325  84613
     256   75827 140619 141590  76027 138698 140756  43171  80413  84645
     512   75916 140531 139605  76698 139148 140596  43183  80711  83856
    1024   72398 119147 121196  73037 120103 121120  43126  66209  67986
    2048   73272 118398 121800  73879 117805 118699  42710  62233  62998
    4096   74374 119334 123183  74001 118769 119551  42835  61972  64200
    8192   78132 123087 127322  77034 122791 123927  42706  63283  64176

                End of test Sat Oct  1 17:34:41 2022

