 ##########################################

   Memory Reading Speed Test arm64 apple-m1 optimized Sat Jan 28 16:07:07 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   61263  60819  53440 143672 132158 142031  85418  84801  85728
      16   60588  60560  53482 139029 139312 137643  86334  85547  86206
      32   60993  61043  53197 142387 142139 141952  86575  83308  82079
      64   61194  61050  53567  90530  90604  90621  77417  75547  64326
     128   61418  61410  53942  90695  90490  89079  44662  45692  46991
     256   61316  61408  53980  75563  74002  75753  92607  91764  91837
     512   61376  61111  53391  76109  76098  76115  50753  50707  50635
    1024   61273  60948  53923  76258  76191  76209  50990  50975  50962
    2048   61462  60778  53999  76175  76212  76198  51172  51051  51078
    4096   61012  61321  53980  76199  76173  76208  51208  51168  49483
    8192   60230  60211  52876  74956  75009  75020  49854  51071  51081

                End of test Sat Jan 28 16:07:23 2023

