 ##########################################

   Memory Reading Speed Test arm64 native optimized Sat Jan 28 16:09:28 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   61453  61172  53471 143827 132137 141702  85109  84933  82644
      16   60638  60501  53376 139338 139456 137768  85202  85952  84706
      32   61026  61031  53887 139679 141851 142555  86295  86400  85419
      64   60004  61245  53640  89508  90113  90521  75232  74614  72282
     128   61053  61349  53973  90612  90228  90187  52605  51251  48595
     256   61255  60714  53944  75333  75609  75795  91574  91414  91482
     512   61438  60949  53947  76170  76188  76102  50623  50706  50736
    1024   61424  60738  54059  76289  76281  76227  51051  51046  51060
    2048   61053  61368  54064  76185  76180  76192  50811  50823  50624
    4096   60747  61469  54002  76251  76221  76314  50726  50753  49677
    8192   60065  60172  53345  75056  75073  75088  50321  50719  50704

                End of test Sat Jan 28 16:09:43 2023

