 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Sat Jan 28 16:07:39 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   60481  60738  53960  60531  60192  61120  85699  85039  84812
      16   60475  60634  53434  60791  60864  60666  85013  83326  83356
      32   60833  60987  53913  61248  60189  61002  84116  79813  81691
      64   61299  60718  53536  61350  61201  61143  73767  75805  75717
     128   61218  61115  53863  61496  61460  61193  48204  48575  48110
     256   61244  61168  53880  61381  61379  60459  91419  91332  90794
     512   61462  61384  53914  60776  61509  61172  50668  50669  50226
    1024   61354  61426  53782  61433  61443  61238  50932  50904  50916
    2048   61446  61439  53562  61590  61556  61241  51071  51101  51070
    4096   61318  60805  53852  61557  61433  61128  51133  51102  51122
    8192   60055  59945  53369  60342  60339  60087  51101  49681  51022

                End of test Sat Jan 28 16:07:54 2023

