 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Sat Jan 28 16:08:25 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   61305  60984  54106 144041 130485 142267  85024  85996  85993
      16   60679  59484  53598 138830 139456 139511  85346  84567  86144
      32   61095  61055  53921 142568 140884 141987  81348  85713  81296
      64   61251  61179  52956  90627  90617  90597  73286  76296  70170
     128   60398  61343  53972  90564  90551  90440  49041  46813  51950
     256   61281  61261  53884  75673  75266  75550  88859  91529  91856
     512   61460  61452  54039  76156  75519  76037  50546  50708  50764
    1024   61385  61409  53952  76177  75724  76173  50578  50561  50546
    2048   61409  61390  54032  75394  76072  76124  50729  50737  50721
    4096   61443  61417  53797  75780  76047  76010  50775  50768  50837
    8192   60162  60141  52814  74804  74810  74810  50734  50746  49231

                End of test Sat Jan 28 16:08:40 2023

