 ##########################################

   Memory Reading Speed Test sparc64 optimized Mon Feb 13 19:46:11 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1036   1679    421   1155   1518    447   3507   2629   2634
      16    1025   1701    389   1160   1534    441   3168   2470   2555
      32    1035   1695    419   1156   1552    437   3089   2224   2586
      64    1018   1715    401   1163   1560    436   3110   2469   2558
     128    1033   1690    405   1162   1563    447   3070   2479   2583
     256     922   1312    419   1003   1353    440   1700   1193   1664
     512     873   1256    419    960   1307    435   1327   1062   1553
    1024     785   1092    373    870   1094    414   1087    892   1283
    2048     366    374    257    384    326    268    390    346    383
    4096     324    329    241    348    281    254    357    336    345
    8192     322    329    221    345    284    256    354    343    344

                End of test Mon Feb 13 19:46:32 2023

