 ##########################################

   Memory Reading Speed Test sparc64 optimized Mon Feb 13 19:47:55 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8     939   1464    341   1122   1593    389   4172   2413   2529
      16     936   1527    340   1137   1609    391   3815   2251   2398
      32     949   1549    341   1141   1609    392   3760   2488   2483
      64     948    938    342   1143   1641    390   3819   2451   2514
     128     947   1555    338   1140   1643    390   3801   2356   2387
     256     857   1310    340   1003   1325    392   1305   1125   1622
     512     841   1238    337    957   1289    386    952    964   1495
    1024     750   1079    319    856   1089    369    722    885   1249
    2048     344    329    232    362    335    255    386    346    381
    4096     306    289    219    324    292    235    350    337    336
    8192     305    285    218    317    289    237    346    341    342

                End of test Mon Feb 13 19:48:17 2023

