 ##########################################

   Memory Reading Speed Test sparc64 optimized Mon Feb 13 19:46:53 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1019   1533    343   1438   1785    389   4591   2286   2525
      16    1090   1502    340   1433   1797    389   4103   2354   2509
      32    1093   1539    341   1455   1810    392   3448   2336   2517
      64    1083   1565    338   1453   1824    389   3844   1757   2519
     128    1093   1547    342   1416   1822    388   3831   2413   2510
     256     879   1305    341   1082   1246    382   1703   1083   1614
     512     861   1220    341   1017   1205    385   1295    984   1497
    1024     775   1057    319    920   1019    372   1025    895   1232
    2048     365    338    230    394    338    256    365    343    381
    4096     321    291    220    339    292    238    353    339    343
    8192     319    282    218    334    289    236    347    337    341

                End of test Mon Feb 13 19:47:16 2023

