 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 20:14:55 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   34783  37262  47970  43795  47827  52360  21720  33106  33386
      16   35588  38474  49451  44187  49015  53991  22496  33492  33957
      32   37858  39115  49173  45655  49733  54966  23078  33611  33962
      64   37523  40040  51707  46723  51710  56758  23749  35447  35442
     128   16240  19573  20815  18238  21562  21958  10859  11888  11888
     256   32190  31983  31469  31477  31803  30926  16359  15570  15757
     512   32883  33532  32879  32904  32804  32503  16695  16288  16092
    1024   31704  32585  33127  31577  33289  31856  16846  16295  16299
    2048   31456  31838  32855  31172  32977  31206  13765  16097  16095
    4096   26991  29591  30866  26296  31096  29434  11441  13789  13815
    8192   24334  26644  26614  24771  26559  27048  10826  12230  12456

                End of test Sat Sep 17 20:15:10 2022

