    BusSpeed aarch64 armv8.1-a optimized Sat Sep 17 18:16:57 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7461   7708  15694  16770  16590  22944
      32   8197   8435  16221  16981  16665  23073
      64   5169   5591  12367  15809  17035  22759
     128   2018   2088   4153   6868   8944  12638
     256   2104   2165   4275   8342  15406  23553
     512   2046   2181   4335   8414  15573  22899
    1024   2026   2185   4317   8532  15946  22493
    4096   1620   1548   3075   6557  12740  22384
   16384   1254   1374   2652   5414   9207  20149
   65536    948   1257   2411   4729   9327  18318
