 ##########################################

   Memory Reading Speed Test aarch64 armv8-a+crc optimized Sat Sep 17 20:13:23 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   34852  37288  47960  43762  47823  52378  21722  33083  33408
      16   35600  38737  49479  44205  49034  53904  22507  33488  33777
      32   37858  39400  49258  45254  49786  53968  23085  33944  33628
      64   37540  40056  51741  47415  51721  56823  23760  35446  35447
     128   16507  19593  20762  18080  21487  21944  10807  11827  11821
     256   31641  31893  31440  31477  31808  31325  16375  15673  15665
     512   32823  33060  32672  32926  32818  32280  16704  16099  16093
    1024   31266  32668  33128  32911  33279  32739  16850  16303  16302
    2048   31358  31835  32816  32578  32971  32428  14546  16173  16163
    4096   26858  30094  31198  27165  31303  31092  11404  14033  14122
    8192   24204  26446  26425  24348  26307  26491  10792  12347  12334

                End of test Sat Sep 17 20:13:39 2022

