 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 20:16:42 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   56340  58179  95191  62912  78942  95238  33029  32959  33028
      16   61404  62761  98611  66121  82345  98687  33021  33427  33472
      32   61402  62717  98827  67759  81418  98620  33600  33497  33534
      64   65537  66746 101253  70588  87270 101206  35352  35313  35274
     128   17144  24506  42281  17732  41448  42241  10975  11841  11784
     256   30968  62929  62392  30803  62706  62494  15655  15213  15463
     512   32535  61791  63490  32424  63720  63268  16066  16226  16229
    1024   31356  64407  64073  32417  66250  64084  16226  16169  16226
    2048   30949  63612  65029  31996  65655  65008  16006  15906  15927
    4096   29624  62465  61738  30790  62198  59470  15519  14058  14056
    8192   26963  49763  53551  26654  53291  51508  12834  12337  12298

                End of test Sat Sep 17 20:16:57 2022

