 ##########################################

   Memory Reading Speed Test aarch64 armv8.1-a optimized Sat Sep 17 20:17:12 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   34739  36207  47969  43714  47835  52721  21833  33067  33139
      16   35577  41069  49538  44177  48996  53865  22825  33480  34322
      32   37859  42149  49745  45969  49744  53888  23109  33651  33852
      64   37540  43102  51728  46728  51716  56783  23509  35434  35433
     128   16662  17318  21007  18196  21593  22106  10802  11888  11887
     256   31626  31606  31670  31301  32018  31098  16273  15479  15573
     512   33425  33503  32874  32928  32800  32705  16855  16291  16288
    1024   31955  32071  33144  31065  33303  32749  16264  16299  16299
    2048   30907  31833  32888  30890  33019  32501  13993  16157  16153
    4096   26986  30399  31005  26919  31201  30659  11313  13744  13826
    8192   24327  26242  26558  24147  26408  26556  10645  12159  12479

                End of test Sat Sep 17 20:17:28 2022

