    BusSpeed aarch64 armv8.2-a optimized Sat Sep 17 18:18:08 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7443   7699  15665  16685  16423  22925
      32   8162   8409  16141  16683  16983  23083
      64   5167   5487  12307  15905  17247  22751
     128   1993   2088   4176   6965   8756  12602
     256   2103   2174   4308   8338  15384  23308
     512   2042   2179   4320   8427  15972  22817
    1024   1996   2179   4347   8519  15942  23058
    4096   1621   1546   3076   6564  12770  23447
   16384   1243   1357   2647   5044  10225  16658
   65536    946   1237   2438   4708   9212  18383
