 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 20:19:30 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58678  58846  95602  62749  85500  95583  33326  33133  33210
      16   58958  62252  99129  64092  87044  99120  32823  33711  34030
      32   60625  62802  99039  65234  87017  98152  33929  33849  33589
      64   64679  67015 101520  69177  93501 101477  35466  35430  35440
     128   17430  24632  42384  17688  43639  42396  11094  11886  11884
     256   30883  63470  63263  31441  63836  63246  15893  15469  15576
     512   32642  62321  62904  32517  63328  63258  16162  16270  16285
    1024   32670  64587  64373  32557  66502  64526  16280  16292  16303
    2048   32423  60918  65621  32322  66470  65711  16145  16137  16119
    4096   30773  59881  61725  30754  61964  61466  15437  13964  13926
    8192   26179  47117  53498  26279  53020  53373  12900  12544  12211

                End of test Sat Sep 17 20:19:45 2022

