    BusSpeed aarch64 armv8-a optimized Sat Sep 17 18:16:06 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7390   7655  15473  16304  16167  22386
      32   8084   8378  15787  16319  16177  22394
      64   4450   4000  10757  15146  16057  22235
     128   1894   1989   3981   7300   8483  12290
     256   2049   2162   4288   8383  15031  22671
     512   2009   2182   4319   8359  15601  22429
    1024   2028   2187   4345   8593  15780  22108
    4096   1681   1561   3122   6607  12779  22340
   16384   1267   1405   2655   4993   9004  16290
   65536    922   1258   2412   4684   9291  17919
