 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 20:15:10 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35372  37741  48001  44059  48495  52729  21867  33199  32593
      16   35415  41140  49109  44091  49006  54318  22043  33831  33569
      32   37279  42005  49217  45601  49750  53898  23036  33622  33647
      64   38176  43722  51713  47421  51727  56787  23759  35446  35458
     128   16261  17426  20948  18337  21780  22250  10803  11876  12018
     256   31233  31886  31676  31302  32000  30921  16370  15572  15582
     512   33424  33487  32529  32441  32785  31883  16699  16102  16094
    1024   31661  33535  33123  31970  33279  32741  16835  15942  16299
    2048   31004  33286  32869  31308  33023  32484  14487  15615  16177
    4096   26526  31525  31163  26297  31263  31018  11427  13243  14041
    8192   24888  26271  26984  25110  26933  27051  10840  12526  12556

                End of test Sat Sep 17 20:15:26 2022

