 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 20:15:26 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35017  37134  47976  44005  47829  52344  21832  33112  33134
      16   35502  38426  49117  44199  48989  53982  22557  33571  33563
      32   37798  39184  49242  45483  49737  54513  23097  33648  33888
      64   37810  40045  51725  46638  51691  56789  23513  35455  35447
     128   16481  19612  20836  18483  21538  22391  10815  11870  12012
     256   32178  31886  31866  31273  31776  31298  16365  15489  15591
     512   32786  33533  32653  32928  32802  31770  16849  16289  16283
    1024   31612  32116  33125  31029  33264  32279  16399  16288  16287
    2048   31335  31760  32839  31359  32968  31224  13862  16092  16090
    4096   27126  29964  30747  26789  31000  29521  11232  13678  13778
    8192   23898  26659  26612  24456  26533  26653  10878  12340  12335

                End of test Sat Sep 17 20:15:42 2022

