 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 20:19:45 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58231  58551  95358  63178  78887  95633  33102  33122  33172
      16   59264  62217  97341  63209  81034  99841  32932  33783  34062
      32   60654  62706  98973  65529  82629  99749  33879  33630  33616
      64   64689  67033 101568  69183  85941 101534  35457  34716  34708
     128   17501  24843  42545  17588  42121  42444  10993  11967  11897
     256   30845  63049  62725  31271  62635  62950  15758  15587  15490
     512   32651  64143  63743  32537  65007  62835  16211  16291  16279
    1024   32692  67127  64344  32583  63619  65181  16299  16316  16308
    2048   32313  66183  65444  32236  64102  65551  16116  16156  16176
    4096   30833  62186  61531  30782  60813  61634  15358  13955  13929
    8192   26189  48719  53404  26016  50382  53150  12780  12415  12166

                End of test Sat Sep 17 20:20:00 2022

