    BusSpeed aarch64 armv8.2-a optimized Sat Sep 17 18:17:58 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7447   7702  15675  16743  16594  22950
      32   8174   8419  16054  16870  16480  23093
      64   5162   5516  12353  15726  17032  22965
     128   2016   2088   4172   6866   8854  12614
     256   2074   2165   4288   8390  15209  23294
     512   1990   2182   4309   8371  15802  22918
    1024   2002   2186   4341   8593  15973  22967
    4096   1628   1550   3061   6576  12824  22213
   16384   1247   1351   2625   5129   9667  19168
   65536    934   1249   2411   4727   9252  18229
