 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 20:16:12 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58069  59104  94043  63514  86327  94721  33208  32755  32702
      16   61330  63332  97410  66275  88302  97384  32868  33124  33798
      32   66018  64475  97284  68386  89254  97395  35213  34595  35113
      64   63167  67034 101517  69710  94701 100488  34362  34456  34455
     128   17570  24466  42384  18124  43362  41625  11172  11809  11942
     256   31721  63101  63614  31238  64046  62705  15966  15668  15655
     512   31845  65125  62912  31888  63869  65369  16281  16287  16287
    1024   31147  67159  64604  32584  67133  65716  15880  15596  15391
    2048   31254  66263  65476  30725  66395  62705  15584  15593  15630
    4096   31127  63221  62560  29555  62701  59401  15586  13857  14133
    8192   25648  49232  52956  26693  52611  51106  12956  12419  12304

                End of test Sat Sep 17 20:16:28 2022

