    BusSpeed aarch64 armv8.2-a optimized Sat Sep 17 18:18:28 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7458   7655  15679  16597  16651  22954
      32   8185   8419  16032  16698  16751  23189
      64   5166   5515  12290  15980  17035  22787
     128   2005   2088   4173   6962   8911  12784
     256   2104   2174   4309   8345  15243  23334
     512   2043   2165   4321   8420  15804  22834
    1024   2002   2187   4321   8581  15863  22578
    4096   1630   1564   3204   6568  12759  22701
   16384   1261   1379   2673   5172   9197  19022
   65536    940   1229   2430   4730   9307  18328
