 ##########################################

   Memory Reading Speed Test aarch64 native optimized Sat Sep 17 20:21:01 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58335  61839  95542  63437  85477  95656  33254  33088  33079
      16   62078  62749  98993  67251  88984  99122  32906  33496  33484
      32   63004  65628  99067  67936  89253  99125  33949  33591  33627
      64   65911  65063 101544  70855  94767  99814  35462  35441  35444
     128   17429  24600  42319  17648  43649  42379  10929  11830  11939
     256   30838  62935  62739  31282  63143  63463  15900  15488  15653
     512   32644  64820  62890  32138  63187  63325  16285  16286  15906
    1024   32637  62481  64475  32497  66096  63656  16186  16288  15865
    2048   32364  61836  65451  32221  66386  65500  16128  16030  15401
    4096   30650  58603  61549  30587  61696  58880  15382  13831  13161
    8192   26384  47549  53217  26550  53116  50977  12706  12385  12541

                End of test Sat Sep 17 20:21:16 2022

