 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 20:18:59 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35132  39839  48993  43706  48143  52361  21832  33222  33139
      16   35876  41807  49859  44452  48999  54740  22687  33795  33506
      32   38212  42369  49782  45357  49759  53915  23108  33862  33116
      64   37516  43731  51735  47429  51724  56802  23517  35435  35370
     128   16628  17280  20955  18329  21646  22241  10862  11820  11962
     256   31624  31620  31674  31833  31654  31318  16367  15656  15506
     512   32878  33483  32217  32940  32055  32271  16854  16095  16292
    1024   31314  33520  32270  32798  33255  32744  16479  16289  16304
    2048   31492  33299  31272  32683  33034  32481  13953  16168  16151
    4096   27053  31278  29690  27376  31050  30721  11309  13808  13325
    8192   24241  26216  26865  24569  26811  26623  10929  12254  12253

                End of test Sat Sep 17 20:19:15 2022

