 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 20:19:15 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   57951  61785  95608  63510  86252  95668  33396  33149  33189
      16   61772  63825  99124  66724  88935  99126  33008  33787  34051
      32   63609  65608  99020  67903  90830  98986  33936  33273  33611
      64   65853  65153 101504  70816  94731 101475  35470  35494  35325
     128   17346  24565  42354  17642  43774  42385  11096  12034  11887
     256   30921  62933  62719  31049  63106  62691  15900  15492  15517
     512   32643  64815  63495  32522  62830  62920  16162  15916  16284
    1024   32672  63714  64376  32544  65512  64408  16268  16301  16307
    2048   32408  62245  65659  32310  65508  65626  16155  16168  16173
    4096   30870  59446  59154  30832  59512  58943  15492  13982  13954
    8192   26196  48225  49453  25688  51294  51437  12878  12319  12277

                End of test Sat Sep 17 20:19:30 2022

