 ##########################################

   Memory Reading Speed Test aarch64 armv8.1-a optimized Sat Sep 17 20:18:29 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58640  57853  96283  63580  85568  95614  33229  33034  33094
      16   61640  60316  99032  66235  89758  99037  32917  33497  33466
      32   63709  59791  99003  67909  89218  99753  33883  33627  33931
      64   65895  63292 101585  70775  93032 101561  35475  35434  35429
     128   17236  23106  42303  17556  43644  42335  11010  11890  11687
     256   31288  60366  63070  30905  64016  62631  15772  15668  15663
     512   32647  59218  63666  32540  64635  63691  16132  16080  16289
    1024   32657  61375  64152  32529  65094  64179  16005  15759  16300
    2048   32383  61510  65443  32280  66428  65490  15710  15531  16078
    4096   30689  60757  61694  30701  58808  59161  15016  13424  13882
    8192   26023  48305  53140  25877  50473  50391  12930  12535  12174

                End of test Sat Sep 17 20:18:43 2022

