 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 21:15:11 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7728   3920   5002   9214   3949   4996   5210   2632   3029
      16    6112   3511   4187   6658   3638   4129   4157   2337   2565
      32    5791   3414   4109   6601   3576   4215   3992   2379   2483
      64    3103   2486   2871   3534   2803   2885   1331   1203   1227
     128    1833   1647   1711   1877   1703   1713    947    902    899
     256     982    978    977    985    969    950    496    493    492
     512     930    951    944    951    934    949    482    477    477
    1024     992    993    989    996    989    963    492    498    497
    2048    1014   1004   1016    999   1004    988    497    507    507
    4096    1001    972    989    999    996    997    501    491    501
    8192    1018   1007    992   1021   1010   1014    509    510    498

                End of test Tue Mar 21 21:15:25 2023

