 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 21:17:06 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8056   3988   5026   9315   4000   4982   5270   2541   3013
      16    5886   3551   4177   6674   3631   4238   4139   2385   2504
      32    5784   3432   4078   6566   3534   4150   4134   2363   2489
      64    3115   2511   2883   3491   2754   2876   1511   1283   1321
     128    2034   1960   2030   2096   1974   2042   1095   1068   1079
     256    1051   1046   1055   1063   1056   1052    533    528    531
     512     963    944    953    963    936    955    481    476    478
    1024     958    928    944    958    949    949    478    474    475
    2048     941    928    932    940    927    895    462    465    470
    4096     966    958    962    967    958    958    482    483    483
    8192     972    978    991    976    985    991    497    497    484

                End of test Tue Mar 21 21:17:21 2023

