    BusSpeed i686 i686 optimized Tue Mar 21 20:42:49 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1637   1671   1872   2629   3270   4786
      32   1871   1904   1967   2606   3317   4874
      64   1888   1877   2033   2579   3301   4860
     128    106    193    391    709   1146   2101
     256     60    116    249    463    789   1457
     512     59    111    237    444    758   1438
    1024     59    110    233    445    757   1463
    4096     58    114    242    451    770   1445
   16384     59    113    242    447    767   1473
   65536     60    113    240    446    751   1463
