 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 21:15:25 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7633   3903   4864   9177   4190   4806   3979   2097   2982
      16    5810   3419   4141   6587   3656   4115   3465   2047   2577
      32    5750   3301   3989   6691   3574   3921   3523   2049   2477
      64    5564   3177   3961   6487   3532   3986   3511   1988   2436
     128    1433   1369   1377   1444   1385   1412    745    712    725
     256     937    924    904    935    908    922    468    470    470
     512     961    943    963    970    951    961    487    470    482
    1024     945    945    951    942    932    953    482    478    477
    2048     952    939    952    936    950    952    478    477    476
    4096     960    951    953    960    931    957    480    467    480
    8192     992    984    988    994    984    963    493    496    497

                End of test Tue Mar 21 21:15:39 2023

