 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 21:15:39 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7889   3991   5058   9125   4001   5013   5224   2670   3032
      16    6074   3549   4144   6630   3564   4253   4116   2335   2570
      32    5815   3418   4154   6616   3585   4149   4147   2352   2483
      64    2667   2274   2413   2720   2305   2434   1482   1273   1320
     128    1534   1481   1496   1539   1486   1471    797    770    773
     256    1143   1144   1146   1142   1149   1146    582    586    585
     512    1038   1017   1045   1064   1047   1050    535    527    524
    1024     942    911    934    943    935    933    469    469    469
    2048     974    969    965    944    964    969    487    484    486
    4096     970    951    964    973    967    956    486    476    486
    8192     976    982    996    999    994    996    492    499    501

                End of test Tue Mar 21 21:15:56 2023

