    BusSpeed i686 i386 optimized Tue Mar 21 20:41:35 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1618   1653   1927   2561   3245   4800
      32   1873   1889   1958   2624   3261   4857
      64   1927   1928   2023   2531   3321   4877
     128    105    191    392    710   1137   2077
     256     61    116    249    466    792   1524
     512     58    111    238    433    757   1427
    1024     58    112    238    445    757   1433
    4096     59    112    240    446    742   1464
   16384     60    113    241    447    765   1462
   65536     60    113    237    439    759   1444
