 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 21:16:25 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7455   3862   4751   9217   4202   4857   4035   2245   2970
      16    5913   3458   4094   6579   3665   4126   3491   2052   2538
      32    5664   3382   4079   6647   3528   4075   3500   2034   2488
      64    2118   1926   2028   2074   1992   1988   1129   1048   1085
     128     998    989    996    998    994    983    499    503    491
     256     944    952    964    974    963    961    479    481    481
     512     960    949    951    962    930    956    476    474    478
    1024     952    917    949    954    941    948    474    473    473
    2048     923    935    935    947    938    942    470    471    471
    4096     962    922    954    963    933    958    479    479    480
    8192     991    981    988    990    962    977    498    490    497

                End of test Tue Mar 21 21:16:38 2023

