 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 21:17:36 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8039   3931   4998   9233   4000   5001   5227   2603   2990
      16    6053   3553   4174   6596   3635   4256   4144   2368   2562
      32    5665   3419   4159   6585   3556   4235   4190   2360   2465
      64    5621   3242   4073   6459   3542   4146   4105   2349   2424
     128    1767   1626   1656   1808   1672   1702    927    875    880
     256    1038    998   1019   1037   1023   1008    523    516    519
     512     975    947    965    974    967    960    489    483    484
    1024     941    932    935    922    930    935    459    466    468
    2048     955    945    943    951    943    946    472    470    475
    4096     969    941    963    949    963    964    483    482    484
    8192     992    990    969    996    984    973    498    497    496

                End of test Tue Mar 21 21:17:50 2023

