    BusSpeed i686 i686 optimized Tue Mar 21 20:42:17 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1632   1669   1937   2653   3281   4680
      32   1870   1895   1958   2626   3294   4797
      64   1930   1915   1981   2614   3301   4822
     128     76    145    305    564    914   1776
     256     59    114    244    454    768   1493
     512     58    111    231    443    758   1425
    1024     59    111    238    445    742   1461
    4096     59    113    239    446    759   1448
   16384     60    113    241    445    761   1469
   65536     60    113    236    445    764   1469
