 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 21:16:52 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7870   3894   5011   9142   4020   4933   5131   2593   2993
      16    6105   3551   4180   6656   3611   4268   4165   2367   2568
      32    5784   3431   4020   6575   3505   4287   4098   2327   2497
      64    5585   3288   4084   6330   3529   4227   4107   2291   2402
     128    1803   1663   1717   1791   1683   1727    972    883    897
     256     939    926    931    921    910    935    470    466    465
     512     951    940    940    952    942    893    473    474    475
    1024     922    926    937    675    919    930    474    473    473
    2048     948    936    935    947    911    935    475    473    472
    4096     959    948    944    962    952    957    483    481    469
    8192     986    985    970    974    980    970    490    483    495

                End of test Tue Mar 21 21:17:06 2023

