 ##########################################

   Memory Reading Speed Test s390x s390x-z15 optimized Sun Jul 23 22:50:29 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   36980  19489  17128  40914  19752  21385  23602  11756  11000
      16   32404  19794  17983  40887  19874  21554  26190  13280  13285
      32   33455  19461  17606  41806  16063  20003  25139  13713  13740
      64   22145  19293  17771  39042  20241  20689  25660  12967  13024
     128   32101  18492  17547  39063  19574  19319  24326  12601  12493
     256   30994  18193  17608  36793  19334  19828  22924  12303  12500
     512   31106  18168  17473  36875  18867  19965  22976  12407  12415
    1024   29860  17940  17025  35511  18449  18534  22212  12090  12187
    2048   29759  17814  16841  30086  18459  19300  22671  12336  12214
    4096   29765  17748  11856  23317  15156  16890  19168  12127  12465
    8192   23555  18307  17813  24602  18020  17099  11449   7584  10312

                End of test Sun Jul 23 22:50:46 2023

