 ##########################################

   Memory Reading Speed Test s390x s390x-z15 optimized Sun Jul 23 22:51:22 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   48997  80988  54214  54114  88396  86484  36143  27335  27347
      16   59975  82490  49299  55475  98019  88007  35487  32355  32720
      32   52325  81885  57330  56764  98684  88213  43179  28475  33313
      64   54413  75994  57963  54592  98965  74197  42029  29861  31626
     128   54256  72322  54913  50720  98872  87997  44990  29529  29391
     256   43889  78853  58809  46521  91469  83005  35357  23620  23568
     512   43839  74823  55928  44857  87078  79795  33040  22799  22747
    1024   43979  79109  58943  46899  91082  83348  34931  23617  23633
    2048   43957  78969  58899  47023  88983  83116  35954  23441  23425
    4096   43162  78882  58760  47047  90200  83051  30576  23023  23444
    8192   29753  55353  45073  28950  51558  58645  23839  16689  14927

                End of test Sun Jul 23 22:51:36 2023

