    BusSpeed s390x s390x optimized Sun Jul 23 21:58:47 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  17137  16723  17359  16648  17469  16834
      32  12105  13927  16168  16874  17400  16652
      64  16288  15474  18018  16616  17332  16839
     128  12685  15456  16694  16783  17234  16640
     256   4243   6422  12273  16395  15984  16734
     512   5089   8753  12232  16487  16012  16730
    1024   5129   8796  12369  16499  15997  16553
    4096   4979   8417  12187  16296  16011  16628
   16384   1943   3703   5416   9999  16652  15975
   65536   1904   3740   5357   9566  16332  15824
