 ##########################################

   Memory Reading Speed Test s390x s390x optimized Sun Jul 23 22:52:56 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   48485  78705  55876  55637  95488  79604  35981  30185  28493
      16   62976  80849  56865  58713  97292  87086  43005  32692  33585
      32   55629  82718  57637  56534  99273  91273  43261  33159  31762
      64   56435  83551  58550  56743  99895  82628  39235  29825  30612
     128   50984  64482  58641  52320  98819  88038  45169  29865  29443
     256   43932  79407  58565  46897  91464  83327  35362  23424  23409
     512   43538  77745  56798  44075  91155  83124  36121  23614  23524
    1024   43982  50907  58660  46886  91533  83356  36375  23503  22977
    2048   42826  79383  58641  46980  91570  83184  34719  23589  23614
    4096   43852  79065  58481  46573  90985  83145  35516  23423  23540
    8192   27658  52274  45228  23723  50153  52087  22234  16745  16290

                End of test Sun Jul 23 22:53:11 2023

