 ##########################################

   Memory Reading Speed Test s390x s390x optimized Sun Jul 23 22:53:11 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   45979  25470  59139  52949  34472  79596  35530  22083  25101
      16   57552  25057  60278  53129  31864  82881  45470  22933  31943
      32   58401  25376  61059  55092  32645  83013  48680  22476  33283
      64   56717  25077  62209  54075  32602  80625  38326  21835  31947
     128   56098  24765  62250  50873  32101  84397  37459  19385  27677
     256   41977  23857  58142  45531  30938  83509  35677  14518  23392
     512   44038  24254  60733  47335  32052  83582  35170  17808  17723
    1024   29320  24107  58617  47242  32173  83759  36257  18776  23402
    2048   43904  24303  60897  47435  32108  83059  34532  18836  23499
    4096   43894  23963  60327  46071  32132  83843  36043  18865  23575
    8192   31875  23960  49824  33101  33192  58451  23875  12534  16807

                End of test Sun Jul 23 22:53:26 2023

