 ##########################################

   Memory Reading Speed Test s390x s390x optimized Sun Jul 23 22:52:41 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   47896  27623  55005  49982  31811  77832  37590  22273  23720
      16   59139  27069  55505  54926  29438  78427  36473  21984  32289
      32   54839  27991  57109  56600  30128  83666  45506  21559  32244
      64   54074  28638  57202  46931  32490  86060  24303  21059  32165
     128   54342  28166  58726  52354  24057  49474  49052  18719  27394
     256   44072  26852  56694  42419  29718  83153  36057  18608  23113
     512   43681  27385  54170  39004  26628  80362  35254  18714  23358
    1024   43990  27317  58593  46273  29587  83070  36062  18530  22953
    2048   43144  26956  57552  45893  29135  81551  34506  16630  19729
    4096   43632  27174  58553  47007  29692  75326  32185  17987  21974
    8192   31276  25686  46469  31762  29849  56984  23848  15378  16815

                End of test Sun Jul 23 22:52:56 2023

