 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:17:28 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12638   6551   6469  12630   6511   6818  10556   4805  10556
      16   12654   6578   6418  12588   6527   6862  10965   4947  11008
      32   12646   6584   6460  12625   6529   6857  11291   4955  10871
      64   10415   5370   6038  10483   4834   6229   9660   4767   9341
     128    8813   4550   5673   9078   4060   5648  10407   5069   9721
     256    8463   4814   5404   8500   3767   5322  10160   5142  10108
     512    8616   4850   5421   8707   3762   5407  10341   5165  10259
    1024    7973   3275   5360   8273   1873   5300  10337   5205  10367
    2048    5467   2496   5315   5715   1264   5245   8054   5165   7986
    4096    5478   2462   5294   5733   1254   5185   5877   5143   5606
    8192    5452   2423   5275   5701   1269   5200   5341   5019   5319

                End of test Sun Oct 22 06:17:44 2023

