 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:23:22 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12623  13286  11274  12644  12695  11553  10583   5570  10647
      16    7535   9622   9395   7044   9102   9794  12632   5847  13062
      32    9341  11289  10271   9307  10597  10682  12407   5776  12487
      64    8435   9732   9434   8869   8913  10245  12747   5835  12959
     128    8026   7866   9979   8466   8621   9942  12621   5756  12455
     256    8251   7316   9679   8382   8389   9558  10280   5318  10431
     512    8620   7372   9928   8637   9279   9948  10153   5292  10466
    1024    7929   7367   9519   8053   7544   9691  10177   5315  10507
    2048    5473   4915   9617   5693   5023   9674   9062   5317   9016
    4096    5491   5626   9508   5701   5286   9518   5450   5307   5143
    8192    5434   3914   9403   5637   4283   9732   5334   5188   5165

                End of test Sun Oct 22 06:23:38 2023

