 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:20:15 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12653  13283  11528  12583  12688  12189  10791   5570  10756
      16   12544  13345  11529  12640  12708  12186  10722   5620  11116
      32   12625  13366  11522  12613  12716  11745  11515   5693  11625
      64    9167  10799  10526   9470   9548  10976  12778   5843  12951
     128    8678  10371  10276   8843   9930  10561  10843   5452  10597
     256    8950   8974  10184   8869  10075  10532  10310   5341  10297
     512    8698   7736   9750   8809   9719  10263  10198   5314  10480
    1024    7926   6646   9738   8030   7763  10107  10161   5313  10506
    2048    5479   5430   9443   5635   5993   9912   8636   5319   8386
    4096    5462   4590   9396   5658   5826   9842   5466   5311   5157
    8192    5453   3668   9294   5641   4515   9744   5372   5151   5166

                End of test Sun Oct 22 06:20:33 2023

