 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:21:24 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12569  13271  11526  12630  12683  12172  10794   5563  10813
      16   12586  13331  11525  12628  12708  12184  11099   5648  11286
      32   12543  13287  11524  12610  12711  11737  11066   5636  11623
      64    8535   9895   9745   8527   9010  10714  12851   5833  13275
     128    8328   8684   9477   8484   9150  10279  10568   5405  10611
     256    8546   7513   9542   8680   9580  10064  10258   5317  10435
     512    8290   7662   9494   8592   9349   9951  10193   5307  10458
    1024    7683   6094   9545   7692   7036  10046  10174   5315  10505
    2048    5337   4650   9492   5618   6046   9957   8327   5303   8137
    4096    5479   4420   9332   5697   5410   9815   5471   5299   5152
    8192    5365   3878   9307   5625   4662   9783   5323   5182   5161

                End of test Sun Oct 22 06:21:42 2023

