 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:24:44 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12595   7036   6913  12622   7052   7060  10924   6138  10319
      16   12694   7031   7049  12677   7049   7062  11230   6216  10089
      32   12703   7054   7047  12645   7018   7061  11706   6223  10341
      64   10224   6232   6231  10234   6243   6267   9458   5785   9274
     128    9505   5942   5908   9528   5926   5934  10254   5981   9534
     256    8999   5627   5673   9021   5666   5675  10263   5971   9494
     512    8945   5637   5621   8892   5635   5609  10427   5984   9500
    1024    8282   5519   5492   8301   5522   5515  10411   5959   9446
    2048    5808   5470   5450   5782   5481   5437   8584   5973   8206
    4096    5844   5444   5412   5842   5440   5422   5465   5879   7319
    8192    5890   5406   5352   5869   5350   5349   5355   5679   7113

                End of test Sun Oct 22 06:25:00 2023

