 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:25:00 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12623   7045   6528  12687   7040   7043  11513   5873  10173
      16   12667   7066   6572  12701   7041   7070  11100   5903  10246
      32   10773   6262   5716  10747   6366   6337  11652   6146  10521
      64   10675   6379   5775  10801   6429   6392  11895   6219  10551
     128    9264   5778   5148   9328   5907   5789  10625   5907   9660
     256    9082   5733   5484   9047   5736   5768  10352   5843   9376
     512    8679   5466   4998   8733   5466   5486  10417   5858   9374
    1024    8100   5433   3072   8060   5388   5399  10461   5779   9354
    2048    5838   5393   2170   5823   5419   5441   8700   5826   8211
    4096    5814   5420   2097   5830   5415   5443   5454   5787   7273
    8192    5782   5354   2097   5801   5444   5473   5399   5629   7047

                End of test Sun Oct 22 06:25:17 2023

