 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:28:59 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12661  13461  11526  12657  13806  11498  10675   6031  10232
      16   12613  13408  11553  12705  13650  11525  10717   6006  10374
      32   12714  13503  11562  12722  13600  11543  11348   6160  10419
      64    9632  11907  10947   9521  11344  10490  12458   6304  10478
     128    9012  10905  10671   8987  11277  10141  10659   5949   9680
     256    8746  10503  10321   8743  10682   9836  10407   5924   9576
     512    8668  10135  10232   8613  10306   9770  10419   6006   9523
    1024    8193  10353  10239   8191  10352   9774  10448   6016   9541
    2048    5838  10214  10122   5818  10156   9633   8928   5970   8410
    4096    5834  10190  10106   5837  10239   9719   5489   5926   7300
    8192    5782  10336  10096   5773  10374   9696   5391   5760   6972

                End of test Sun Oct 22 06:29:17 2023

