 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:22:32 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12621  12200   9464  12641  12277  10155  10832   4897  11010
      16   12641  12283   9546  12656  12286  10170  10725   4916  11693
      32   12642  12290   9554  12625  12288  10191  10988   4931  11054
      64    9656  10944   8675   9822  10977   9773  10706   5030  10568
     128    8677  10341   8072   8715  10290   9473   9837   5006   9637
     256    8212   9649   8395   8424   9628   9092  10297   5166  10245
     512    8420   9565   8332   8481   9776   9251  10349   5201  10307
    1024    7814   9771   8634   7946   9882   9342  10348   5204  10373
    2048    5458   9673   8395   5635   9800   9217   8198   5166   8108
    4096    5447   9609   8314   5667   9754   9193   5809   5139   5577
    8192    5400   8987   8379   5608   9728   9095   5312   5018   5255

                End of test Sun Oct 22 06:22:48 2023

