 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:19:24 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12634  12271   9658  12592  12281  11028  10739   4922  10949
      16   12650  12284   9656  12655  12289  11050  10974   4902  10974
      32    9054  11374   8716   9196  10887  10633  12956   5379  12669
      64    9400  11236   9313   9782  11026  10591  12258   5297  12054
     128    8864  10672   9206   9055  10785  10207  10364   5051   9507
     256    8354   9826   8648   8425   9997   9151  10336   5185  10080
     512    8280   9589   8344   8398   9846   8849  10328   5198  10277
    1024    7334   9666   7886   7582   9748   9038  10355   5200  10245
    2048    5466   9483   6445   5699   9572   9057   8531   5175   8392
    4096    5463   9298   6424   5705   9678   9070   5467   5139   5304
    8192    5421   8876   6748   5679   9594   8982   5295   5017   5247

                End of test Sun Oct 22 06:19:41 2023

