 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:19:41 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12581  13274  11472  12626  12682  12177  10706   5556  11047
      16   12635  13329  11520  12587  12709  12181  11092   5626  11083
      32    8802  10965  10385   8978  10100  10733  11812   5736  11876
      64    9509  11457  10775   9918  10368  10978  11878   5731  12354
     128    7966   7994   9353   8001   8476   9929  10322   5357  10174
     256    8423   7640   9758   8502   9160  10016  10367   5336  10375
     512    8603   7642   9707   8637   9225  10096  10191   5312  10456
    1024    7938   6158   9660   8134   7668   9972  10089   5312  10503
    2048    5384   4158   9511   5637   5305   9952   9090   5316   9072
    4096    5449   6195   9462   5641   5506   9899   5474   5298   5138
    8192    5426   3900   9286   5654   4343   9668   5424   5173   5181

                End of test Sun Oct 22 06:19:58 2023

