 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:18:34 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12644   6549   6455  12589   6509   6850  12352   5320  12170
      16   12614   6577   6442  12664   6511   6863  12853   5231  12643
      32    6646   4326   5193   6737   3962   4504  13287   5480  12336
      64    8001   4492   5416   8264   4004   5427  11089   5045  10303
     128    8059   4525   5291   8344   3823   5115  11530   5272  10602
     256    7967   4476   5155   8192   3826   5000  10260   5189  10221
     512    8325   4661   5234   8395   3814   5121  10314   5200  10240
    1024    7774   3188   5298   7928   1754   5205  10262   5163  10344
    2048    5422   2538   5294   5675   1262   5270   9230   5177   9165
    4096    5466   2493   5314   5693   1261   5256   5470   5110   5284
    8192    5386   2264   5231   5651   1262   5190   5290   4989   5219

                End of test Sun Oct 22 06:18:51 2023

